record_id,filename,image_path,source_bucket,source_dataset,width,height,sha256,quality_label,scene_type,primary_subject,positive_factors,problems,technical_quality_defects,expected_live_tip,expected_pause_summary,expected_semantic_actions,future_needed_actions,forbidden_actions,confidence_target,demo_priority,eval_tags,review_status,label_source,synthetic_recipe,parent_record_id,parent_filename
ca_img_090,090.jpg,docs/cameraanalysis/dataset/inbox/images/090.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,098d95cf9c3d4f348414840e5bb3d05de2aeddeb105cbdc9ce090674be21fec5,bad,technical_failure_car_street,размытая улица из машины,[],"[""смаз разрушает читаемость""]","[""motion_blur""]",Кадр смазан — попробуй зафиксировать камеру.,Кадр снят в движении.,[],"[""stabilize_camera""]","[""level_horizon"", ""keep_current_setup""]",medium,False,"[""motion_blur"", ""street""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_091,091.jpg,docs/cameraanalysis/dataset/inbox/images/091.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,c3656ff9d5838d04b7eec78375cf334c52a7f6461792af386a5db79932013c58,bad,technical_failure_stage_light_trails,сцена со световыми следами,[],"[""яркий источник или пересвет забирает внимание"", ""смаз разрушает читаемость""]","[""motion_blur"", ""overexposure""]",Кадр смазан — попробуй зафиксировать камеру.,Люди не читаются из-за световых следов.,"[""remove_background_hotspot""]","[""stabilize_camera"", ""reduce_exposure""]","[""keep_current_setup""]",high,False,"[""motion_blur"", ""overexposure""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_092,092.bmp,docs/cameraanalysis/dataset/inbox/images/092.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,4109fb8f842e33c2d0cd916cc5548a1d8af4b3352263db2a40f464185caeacc2,bad,technical_failure_flash_group,группа людей со вспышкой,[],"[""Жесткая вспышка и близкая дистанция портят лица.""]","[""flash"", ""motion_blur"", ""overexposure""]",Кадр смазан — попробуй зафиксировать камеру.,Жесткая вспышка и близкая дистанция портят лица.,"[""step_back""]","[""stabilize_camera"", ""reduce_exposure""]","[""keep_current_setup""]",high,False,"[""flash"", ""group_subject""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_093,093.bmp,docs/cameraanalysis/dataset/inbox/images/093.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,f9af9d3d6bc58cb9e562073014be239e31bed4ce04a46e0f252ae26841be4975,bad,technical_failure_park_people,люди в темном парке,[],"[""субъект или сцена недостаточно освещены""]","[""underexposure""]",Кадр слишком темный — добавь свет или подними экспозицию.,Люди темные и слишком малы.,"[""step_closer"", ""add_front_fill_light""]","[""increase_exposure""]","[""keep_current_setup""]",high,False,"[""underexposure"", ""group_subject""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_094,094.jpg,docs/cameraanalysis/dataset/inbox/images/094.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,13bb7cb8d52244866b57c4df6d99673b0ce0ba74d39da7f6890287ba7caaa9f8,bad,technical_failure_night_architecture,размытое ночное здание,[],"[""смаз разрушает читаемость""]","[""motion_blur""]",Кадр смазан — попробуй зафиксировать камеру.,Архитектурный объект шумный и смазанный.,[],"[""stabilize_camera"", ""reduce_iso_noise""]","[""keep_current_setup""]",high,False,"[""night"", ""motion_blur""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_095,095.bmp,docs/cameraanalysis/dataset/inbox/images/095.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,87ef313971de1ec40a1c6fb9e20e53b53591bf5e777cc73bf6772bdf5dc77072,mixed,group_selfie_low_light,группа людей в клубе,[],"[""субъект или сцена недостаточно освещены""]","[""low_light"", ""motion_blur""]",Кадр смазан — попробуй зафиксировать камеру.,"Эмоция читается, но вспышка и шум ухудшают качество.","[""step_back""]","[""reduce_iso_noise"", ""stabilize_camera""]","[""keep_current_setup"", ""level_horizon""]",medium,False,"[""group_subject"", ""low_light""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_096,096.bmp,docs/cameraanalysis/dataset/inbox/images/096.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,bfb0181a7271effe3863f1adbb17771aed96f1b4099481ef6f6782a289250acc,mixed,distant_person_interior,человек в пустом коридоре,[],"[""субъект слишком мал для заявленной цели кадра""]","[""subject_too_small""]","Возможно, подойди чуть ближе к субъекту.","Если цель — человек, он слишком мал; если цель — одиночество, кадр может быть намеренным.","[""step_closer""]",[],"[""level_horizon""]",medium,False,"[""wide_space"", ""subject_too_small""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_097,097.bmp,docs/cameraanalysis/dataset/inbox/images/097.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,9785cf1b272cc7e6071ed3b4460560b7e8ef8be759c78363389daec3878bfbca,bad,technical_failure_crowd,размытая толпа,[],"[""фон или толпа конкурируют с главным субъектом"", ""смаз разрушает читаемость""]","[""motion_blur""]",Кадр смазан — попробуй зафиксировать камеру.,Кадр перегружен и смазан.,"[""wait_for_background_clearance"", ""simplify_background""]","[""stabilize_camera""]","[""keep_current_setup""]",high,False,"[""crowd"", ""motion_blur""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_098,098.bmp,docs/cameraanalysis/dataset/inbox/images/098.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,e1d0c839202d7a083f038ad54f65b1afe8214b9576fa57c07fe5ded7ef4c74dc,bad,technical_failure_street,размытая дорога и машины,[],"[""нет ясного главного субъекта""]","[""no_clear_focus"", ""motion_blur"", ""defocus""]",Кадр смазан — попробуй зафиксировать камеру.,Улица снята как случайный мягкий кадр без центра.,"[""simplify_background""]","[""stabilize_camera"", ""refocus_subject""]","[""keep_current_setup""]",medium,False,"[""street"", ""no_clear_focus""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_099,099.jpg,docs/cameraanalysis/dataset/inbox/images/099.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,7a9ac33fb16ec6a5c905310c069d5d9bda428b998b62a85cea3e1ef6ef023dd5,bad,technical_failure_party_stage,люди на вечеринке с пересветом,[],"[""яркий источник или пересвет забирает внимание""]","[""overexposure""]",Кадр пересвечен — уменьши экспозицию.,Нужен один главный центр и меньше пересвета.,"[""simplify_background"", ""remove_background_hotspot""]","[""reduce_exposure""]","[""keep_current_setup""]",high,False,"[""party"", ""overexposure""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_100,100.jpg,docs/cameraanalysis/dataset/inbox/images/100.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,31272276d2a61b8517595fbf508a5595f0f53fb8509e64f0f72158629a9271aa,bad,technical_failure_pet,кот не в фокусе,[],"[""главный субъект не в фокусе""]","[""defocus"", ""motion_blur""]",Кадр смазан — попробуй зафиксировать камеру.,"Кот очевидный субъект, но резкость не на нем.",[],"[""refocus_subject"", ""stabilize_camera""]","[""keep_current_setup""]",high,False,"[""pet"", ""defocus""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_101,101.jpg,docs/cameraanalysis/dataset/inbox/images/101.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,27f9bd53118a014c280baa58629e3a371579262554720cd3a7be41f8a462472f,mixed,object_color_cast,красный предмет на темном фоне,[],"[""Предмет читается, но красный свет съедает детали.""]","[""color_cast"", ""overexposure""]",Кадр пересвечен — уменьши экспозицию.,"Предмет читается, но красный свет съедает детали.","[""add_front_fill_light""]","[""reduce_exposure""]","[""keep_current_setup""]",medium,False,"[""object"", ""color_cast""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_102,102.jpg,docs/cameraanalysis/dataset/inbox/images/102.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,cb014649d18e0c0e1ac8491f6e294a281b5a6e84c3411c71426e671efe87b454,bad,technical_failure_night_street,ночная улица с неоном,[],"[""яркий источник или пересвет забирает внимание""]","[""hotspot"", ""motion_blur"", ""overexposure""]",Кадр смазан — попробуй зафиксировать камеру.,Неон и шум мешают читаемости.,"[""remove_background_hotspot""]","[""stabilize_camera"", ""reduce_exposure"", ""reduce_iso_noise""]","[""keep_current_setup""]",high,False,"[""night"", ""hotspot""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_103,103.bmp,docs/cameraanalysis/dataset/inbox/images/103.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,87255646edbe659197d0d26ce3ab4370ccbbb8b5e9a6912e45368ce9bf02f412,bad,technical_failure_dark_interior,очень темная комната с окнами,[],"[""нет ясного главного субъекта"", ""субъект или сцена недостаточно освещены""]","[""no_clear_subject"", ""underexposure""]",Кадр слишком темный — добавь свет или подними экспозицию.,Почти вся сцена провалена в черный.,[],"[""increase_exposure""]","[""keep_current_setup""]",high,False,"[""underexposure"", ""no_clear_subject""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_104,104.jpg,docs/cameraanalysis/dataset/inbox/images/104.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,d25dd2995ffa619f9cd882b5bba1f13c3cc72353c725e3bc7a7528d6d1a6125f,bad,technical_failure_club_crowd,темный клуб с толпой,[],"[""фон или толпа конкурируют с главным субъектом""]","[""underexposure""]",Кадр слишком темный — добавь свет или подними экспозицию.,Нужно выбрать конкретного человека или световую точку.,"[""simplify_background"", ""wait_for_background_clearance""]","[""increase_exposure"", ""reduce_iso_noise""]","[""keep_current_setup""]",high,False,"[""club"", ""crowd""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_105,105.bmp,docs/cameraanalysis/dataset/inbox/images/105.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,59d13fdfdc341fce6dc83acb23e04fb3231a5608b8f736f16b955ab3306df90c,bad,technical_failure_low_contrast,мутная/подводная сцена,[],"[""нет ясного главного субъекта""]","[""low_contrast"", ""no_clear_subject"", ""defocus""]",Субъект не в фокусе — наведи фокус заново.,Нет надежного субъекта и контраста.,[],"[""refocus_subject"", ""clean_lens""]","[""level_horizon"", ""step_closer""]",high,False,"[""low_contrast"", ""no_clear_subject""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_106,106.bmp,docs/cameraanalysis/dataset/inbox/images/106.bmp,public_iqa_bad_tail,live_challenge_bad_tail,500,500,d2d317a7d4f01fe3e9b8b107781a066a30d777dd5178acfb8f8663c46d24f678,bad,technical_failure_neon_sign,пересвеченная неоновая вывеска,[],"[""яркий источник или пересвет забирает внимание""]","[""overexposure"", ""motion_blur""]",Кадр смазан — попробуй зафиксировать камеру.,Текст вывески выбит светом и смазан.,"[""remove_background_hotspot""]","[""reduce_exposure"", ""stabilize_camera""]","[""keep_current_setup""]",high,False,"[""neon"", ""overexposure""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_107,107.jpg,docs/cameraanalysis/dataset/inbox/images/107.jpg,public_iqa_bad_tail,live_challenge_bad_tail,500,500,811689da49a2c6abdbc02b8994e60a18c47d51330077bbdc48fe54837f0e80c1,bad,technical_failure_club_street,темная клубная сцена с толпой,[],"[""фон или толпа конкурируют с главным субъектом"", ""субъект или сцена недостаточно освещены""]","[""low_light"", ""underexposure""]",Кадр слишком темный — добавь свет или подними экспозицию.,Слишком много темных фигур и нет ясного субъекта.,"[""simplify_background"", ""wait_for_background_clearance""]","[""increase_exposure"", ""reduce_iso_noise""]","[""keep_current_setup""]",high,False,"[""club"", ""crowd"", ""low_light""]",ai_first_pass_needs_human_review,codex_visual_contact_sheet_review_2026-05-21,,,
ca_img_108,108.jpg,docs/cameraanalysis/dataset/inbox/images/108.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина на пляже,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «bad monkey» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_bad-monkey""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_109,109.jpg,docs/cameraanalysis/dataset/inbox/images/109.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,ребёнок в автомобиле,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «coda» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_coda""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_111,111.jpg,docs/cameraanalysis/dataset/inbox/images/111.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонажи в коридоре,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «criminal record» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_criminal-record""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_112,112.jpg,docs/cameraanalysis/dataset/inbox/images/112.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонажи в тёмной сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «dark matter» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",medium,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_dark-matter"", ""low_key_style"", ""stylized_or_low_key""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_116,116.jpg,docs/cameraanalysis/dataset/inbox/images/116.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонаж в пустынном пространстве,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «for all mankind» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_for-all-mankind"", ""wide_environmental_frame""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_117,117.jpg,docs/cameraanalysis/dataset/inbox/images/117.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонаж в фантастической сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «foundation» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_foundation"", ""stylized_color""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_119,119.jpg,docs/cameraanalysis/dataset/inbox/images/119.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,ребёнок в портретной сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «home before dark» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_home-before-dark""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_121,121.jpg,docs/cameraanalysis/dataset/inbox/images/121.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,женщина в светлой сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «lessons in chemistry» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_lessons-in-chemistry""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_122,122.jpg,docs/cameraanalysis/dataset/inbox/images/122.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,анимационный персонаж,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «luck» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_luck""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_123,123.jpg,docs/cameraanalysis/dataset/inbox/images/123.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,графический промо-кадр,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «lucky» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_lucky""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_125,125.jpg,docs/cameraanalysis/dataset/inbox/images/125.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,крупный фантастический объект,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «monarch legacy of monsters» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",medium,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_monarch-legacy-of-monsters"", ""stylized_scale"", ""stylized_or_low_key""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_127,127.jpg,docs/cameraanalysis/dataset/inbox/images/127.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,женщина в крупном плане,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «pluribus» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_pluribus"", ""low_key_style""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_128,128.jpg,docs/cameraanalysis/dataset/inbox/images/128.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,мужчина в портретной сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «presumed innocent» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_presumed-innocent""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_130,130.jpg,docs/cameraanalysis/dataset/inbox/images/130.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,группа персонажей в офисной сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «severance» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_severance""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_131,131.jpg,docs/cameraanalysis/dataset/inbox/images/131.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,персонажи в диалоговой сцене,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «shrinking» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",high,False,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_shrinking""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
ca_img_132,132.jpg,docs/cameraanalysis/dataset/inbox/images/132.jpg,official_promo_cinematic_preservation,apple_tv_press_trailer_poster_candidate,,,,good,cinematic_promo_frame,женщина в драматическом крупном плане,"[""главный объект или смысловой центр читается"", ""свет и цвет поддерживают художественное настроение сцены"", ""композиция выглядит намеренной, а не случайной ошибкой съёмки""]",[],[],Кадр читается — сохраняй текущую композицию.,Промо-кадр «silo» используется как пример намеренной кинематографичной композиции; корректирующие советы не требуются.,"[""keep_current_setup""]",[],"[""shift_frame_left"", ""shift_frame_right"", ""shift_frame_up"", ""shift_frame_down"", ""step_back"", ""step_closer"", ""change_camera_angle"", ""level_horizon"", ""add_front_fill_light"", ""add_background_light"", ""remove_background_hotspot"", ""simplify_background"", ""wait_for_background_clearance"", ""remove_distracting_object""]",medium,True,"[""cinematic_preservation"", ""apple_tv_press"", ""parent_source_silo"", ""low_key_style"", ""stylized_or_low_key""]",cinematic_preservation_ai_first_pass_needs_human_review,,,,
